mapping_type    icdo_code_mix   icdo_label_mix    ncit_id ncit_label  icdom_id    icdom_label icdot_id    icdot_label pgx_sample_example  pgx_example_link  pgx_sample_count
pgx code mix	icdom-96803~icdot-C49.0	Malignant lymphoma, large B-cell, diffuse, NOS (Connective, subcutaneous and other soft tissues of head, face, and neck)	NCIT:C8851	Diffuse Large B-Cell Lymphoma	pgx:icdom-96803	Malignant lymphoma, large B-cell, diffuse, NOS	pgx:icdot-C49.0	Connective, subcutaneous and other soft tissues of head, face, and neck	Primary Tumor	https://progenetix.org/services/ids/pgxbs-kftvi64k	1
pgx code mix	icdom-96803~icdot-C49.9	Malignant lymphoma, large B-cell, diffuse, NOS (Connective, subcutaneous and other soft tissues, NOS)	NCIT:C8851	Diffuse Large B-Cell Lymphoma	pgx:icdom-96803	Malignant lymphoma, large B-cell, diffuse, NOS	pgx:icdot-C49.9	Connective, subcutaneous and other soft tissues, NOS	Primary Tumor	https://progenetix.org/services/ids/pgxbs-kftvi0ro	6
pgx code mix	icdom-96803~icdot-C50.9	Malignant lymphoma, large B-cell, diffuse, NOS (Breast, NOS)	NCIT:C8851	Diffuse Large B-Cell Lymphoma	pgx:icdom-96803	Malignant lymphoma, large B-cell, diffuse, NOS	pgx:icdot-C50.9	Breast, NOS	Primary Tumor	https://progenetix.org/services/ids/pgxbs-kftvhj2a	2
pgx code mix	icdom-96803~icdot-C62.9	Malignant lymphoma, large B-cell, diffuse, NOS (Testis, NOS)	NCIT:C8851	Diffuse Large B-Cell Lymphoma	pgx:icdom-96803	Malignant lymphoma, large B-cell, diffuse, NOS	pgx:icdot-C62.9	Testis, NOS	diffuse large B-cell lymphoma [testis]	https://progenetix.org/services/ids/pgxbs-kftvk89d	44
pgx code mix	icdom-96803~icdot-C69.9	Malignant lymphoma, large B-cell, diffuse, NOS (Eye, NOS)	NCIT:C8851	Diffuse Large B-Cell Lymphoma	pgx:icdom-96803	Malignant lymphoma, large B-cell, diffuse, NOS	pgx:icdot-C69.9	Eye, NOS	diffuse large B-cell lymphoma [stage IIIE]	https://progenetix.org/services/ids/pgxbs-kftvha3w	3
pgx code mix	icdom-96803~icdot-C71.6	Malignant lymphoma, large B-cell, diffuse, NOS (Cerebellum, NOS)	NCIT:C8851	Diffuse Large B-Cell Lymphoma	pgx:icdom-96803	Malignant lymphoma, large B-cell, diffuse, NOS	pgx:icdot-C71.6	Cerebellum, NOS	Primary Tumor	https://progenetix.org/services/ids/pgxbs-kftvi0i0	1
pgx code mix	icdom-96803~icdot-C71.7	Malignant lymphoma, large B-cell, diffuse, NOS (Brain stem)	NCIT:C8851	Diffuse Large B-Cell Lymphoma	pgx:icdom-96803	Malignant lymphoma, large B-cell, diffuse, NOS	pgx:icdot-C71.7	Brain stem	Primary Tumor	https://progenetix.org/services/ids/pgxbs-kftvi3fc	1
pgx code mix	icdom-96803~icdot-C71.9	Malignant lymphoma, large B-cell, diffuse, NOS (Brain, NOS)	NCIT:C8851	Diffuse Large B-Cell Lymphoma	pgx:icdom-96803	Malignant lymphoma, large B-cell, diffuse, NOS	pgx:icdot-C71.9	Brain, NOS	diffuse large B-cell lymphoma [CNS]	https://progenetix.org/services/ids/pgxbs-kftvk89s	56
pgx code mix	icdom-96803~icdot-C72.0	Malignant lymphoma, large B-cell, diffuse, NOS (Spinal cord)	NCIT:C8851	Diffuse Large B-Cell Lymphoma	pgx:icdom-96803	Malignant lymphoma, large B-cell, diffuse, NOS	pgx:icdot-C72.0	Spinal cord	Diffuse large B-cell lymphoma [primary CNS lymphoma, Immunoblastic, Intra spinal lumbar]	https://progenetix.org/services/ids/pgxbs-kftvh6h4	1
pgx code mix	icdom-96803~icdot-C73.9	Malignant lymphoma, large B-cell, diffuse, NOS (Thyroid gland)	NCIT:C8851	Diffuse Large B-Cell Lymphoma	pgx:icdom-96803	Malignant lymphoma, large B-cell, diffuse, NOS	pgx:icdot-C73.9	Thyroid gland	Primary Tumor	https://progenetix.org/services/ids/pgxbs-kftvhtcf	2
pgx code mix	icdom-96803~icdot-C76.2	Malignant lymphoma, large B-cell, diffuse, NOS (Abdomen, NOS)	NCIT:C8851	Diffuse Large B-Cell Lymphoma	pgx:icdom-96803	Malignant lymphoma, large B-cell, diffuse, NOS	pgx:icdot-C76.2	Abdomen, NOS	Diffuse large B-cell lymphoma [Abdominal cavity]	https://progenetix.org/services/ids/pgxbs-kftvhblo	1
pgx code mix	icdom-96803~icdot-C77.0	Malignant lymphoma, large B-cell, diffuse, NOS (Lymph nodes of head, face and neck)	NCIT:C8851	Diffuse Large B-Cell Lymphoma	pgx:icdom-96803	Malignant lymphoma, large B-cell, diffuse, NOS	pgx:icdot-C77.0	Lymph nodes of head, face and neck	Primary Tumor	https://progenetix.org/services/ids/pgxbs-kftvi61a	16
pgx code mix	icdom-96803~icdot-C77.1	Malignant lymphoma, large B-cell, diffuse, NOS (Intrathoracic lymph nodes)	NCIT:C8851	Diffuse Large B-Cell Lymphoma	pgx:icdom-96803	Malignant lymphoma, large B-cell, diffuse, NOS	pgx:icdot-C77.1	Intrathoracic lymph nodes	Primary Tumor	https://progenetix.org/services/ids/pgxbs-kftvhzdo	1
pgx code mix	icdom-96803~icdot-C77.2	Malignant lymphoma, large B-cell, diffuse, NOS (Intra-abdominal lymph nodes)	NCIT:C8851	Diffuse Large B-Cell Lymphoma	pgx:icdom-96803	Malignant lymphoma, large B-cell, diffuse, NOS	pgx:icdot-C77.2	Intra-abdominal lymph nodes	Primary Tumor	https://progenetix.org/services/ids/pgxbs-kftvhmcu	3
pgx code mix	icdom-96803~icdot-C77.3	Malignant lymphoma, large B-cell, diffuse, NOS (Lymph nodes of axilla or arm)	NCIT:C8851	Diffuse Large B-Cell Lymphoma	pgx:icdom-96803	Malignant lymphoma, large B-cell, diffuse, NOS	pgx:icdot-C77.3	Lymph nodes of axilla or arm	Primary Tumor	https://progenetix.org/services/ids/pgxbs-kftvi815	4
pgx code mix	icdom-96803~icdot-C77.4	Malignant lymphoma, large B-cell, diffuse, NOS (Lymph nodes of inguinal region or leg)	NCIT:C8851	Diffuse Large B-Cell Lymphoma	pgx:icdom-96803	Malignant lymphoma, large B-cell, diffuse, NOS	pgx:icdot-C77.4	Lymph nodes of inguinal region or leg	Primary Tumor	https://progenetix.org/services/ids/pgxbs-kftvi077	4
pgx code mix	icdom-96803~icdot-C77.9	Malignant lymphoma, large B-cell, diffuse, NOS (Lymph node, NOS)	NCIT:C80280	Diffuse Large B-Cell Lymphoma, Not Otherwise Specified	pgx:icdom-96803	Malignant lymphoma, large B-cell, diffuse, NOS	pgx:icdot-C77.9	Lymph node, NOS	Diffuse large B-cell lymphoma	https://progenetix.org/services/ids/pgxbs-kftvkg51	2371
pgx code mix	icdom-96803~icdot-C77.9	Malignant lymphoma, large B-cell, diffuse, NOS (Lymph node, NOS)	NCIT:C80291	High Grade B-Cell Lymphoma, Not Otherwise Specified	pgx:icdom-96803	Malignant lymphoma, large B-cell, diffuse, NOS	pgx:icdot-C77.9	Lymph node, NOS	High grade B-cell lymphoma	https://progenetix.org/services/ids/pgxbs-kftvkjcv	2
pgx code mix	icdom-96803~icdot-C77.9	Malignant lymphoma, large B-cell, diffuse, NOS (Lymph node, NOS)	NCIT:C8851	Diffuse Large B-Cell Lymphoma	pgx:icdom-96803	Malignant lymphoma, large B-cell, diffuse, NOS	pgx:icdot-C77.9	Lymph node, NOS	Diffuse Large B-Cell Lymphoma, NOS	https://progenetix.org/services/ids/pgxbs-kftvla99	77
primary ICD-O M	icdom-96843	Malignant lymphoma, large B-cell, diffuse, immunoblastic, NOS	NCIT:C3461	Immunoblastic Lymphoma			pgx:icdom-96843	Malignant lymphoma, large B-cell, diffuse, immunoblastic, NOS			15
pgx code mix	icdom-96843~icdot-C72.9	Malignant lymphoma, large B-cell, diffuse, immunoblastic, NOS (Nervous system, NOS)	NCIT:C3461	Immunoblastic Lymphoma	pgx:icdom-96843	Malignant lymphoma, large B-cell, diffuse, immunoblastic, NOS	pgx:icdot-C72.9	Nervous system, NOS	ML, large B-cell, diffuse, immunoblastic, NOS [CNS, AIDS related]	https://progenetix.org/services/ids/pgxbs-kftvgxq7	4
pgx code mix	icdom-96843~icdot-C77.9	Malignant lymphoma, large B-cell, diffuse, immunoblastic, NOS (Lymph node, NOS)	NCIT:C3461	Immunoblastic Lymphoma	pgx:icdom-96843	Malignant lymphoma, large B-cell, diffuse, immunoblastic, NOS	pgx:icdot-C77.9	Lymph node, NOS	Diffuse large cell lymphoma [immunoblastic, nodal]	https://progenetix.org/services/ids/pgxbs-kftvh2z8	11
primary ICD-O M	icdom-96873	Burkitt lymphoma, NOS	NCIT:C2912	Burkitt Lymphoma			pgx:icdom-96873	Burkitt lymphoma, NOS			364
pgx code mix	icdom-96873~icdot-C42.4	Burkitt lymphoma, NOS (Hematopoietic system, NOS)	NCIT:C27694	EBV-related Burkitt lymphoma	pgx:icdom-96873	Burkitt lymphoma, NOS	pgx:icdot-C42.4	Hematopoietic system, NOS	Mixed Cancer Types	https://progenetix.org/services/ids/pgxbs-kftvkt4a	26
pgx code mix	icdom-96873~icdot-C42.4	Burkitt lymphoma, NOS (Hematopoietic system, NOS)	NCIT:C2912	Burkitt lymphoma	pgx:icdom-96873	Burkitt lymphoma, NOS	pgx:icdot-C42.4	Hematopoietic system, NOS	Mixed Cancer Types	https://progenetix.org/services/ids/pgxbs-kftvktc5	290
pgx code mix	icdom-96873~icdot-C77.9	Burkitt lymphoma, NOS (Lymph node, NOS)	NCIT:C131911	Burkitt-Like Lymphoma with 11q Aberration	pgx:icdom-96873	Burkitt lymphoma, NOS	pgx:icdot-C77.9	Lymph node, NOS	Burkitt-Like Lymphoma with 11q Aberration	https://progenetix.org/services/ids/pgxbs-kftvkjcc	7
pgx code mix	icdom-96873~icdot-C77.9	Burkitt lymphoma, NOS (Lymph node, NOS)	NCIT:C2912	Burkitt Lymphoma	pgx:icdom-96873	Burkitt lymphoma, NOS	pgx:icdot-C77.9	Lymph node, NOS	Burkitt lymphoma	https://progenetix.org/services/ids/pgxbs-kftvkjc4	41
primary ICD-O M	icdom-96883	T-cell/histiocyte rich large B-cell lymphoma	NCIT:C9496	T-Cell/Histiocyte-Rich Large B-Cell Lymphoma			pgx:icdom-96883	T-cell/histiocyte rich large B-cell lymphoma			0
primary ICD-O M	icdom-96893	Splenic marginal zone B-cell lymphoma	NCIT:C4663	Splenic Marginal Zone Lymphoma			pgx:icdom-96893	Splenic marginal zone B-cell lymphoma			603
pgx code mix	icdom-96893~icdot-C42.2	Splenic marginal zone B-cell lymphoma (Spleen)	NCIT:C4663	Splenic Marginal Zone Lymphoma	pgx:icdom-96893	Splenic marginal zone B-cell lymphoma	pgx:icdot-C42.2	Spleen	Marginal zone lymphoma	https://progenetix.org/services/ids/pgxbs-kftvk2l9	603
primary ICD-O M	icdom-96903	Follicular lymphoma, NOS	NCIT:C3209	Follicular Lymphoma			pgx:icdom-96903	Follicular lymphoma, NOS			1761
pgx code mix	icdom-96903~icdot-C42.2	Follicular lymphoma, NOS (Spleen)	NCIT:C3209	Follicular Lymphoma	pgx:icdom-96903	Follicular lymphoma, NOS	pgx:icdot-C42.2	Spleen	Follicular lymphoma, NOS	https://progenetix.org/services/ids/pgxbs-kftvh0ca	1
pgx code mix	icdom-96903~icdot-C42.4	Follicular lymphoma, NOS (Hematopoietic system, NOS)	NCIT:C3209	Follicular Lymphoma	pgx:icdom-96903	Follicular lymphoma, NOS	pgx:icdot-C42.4	Hematopoietic system, NOS	Follicular lymphoma	https://progenetix.org/services/ids/pgxbs-kftvk6vs	297
pgx code mix	icdom-96903~icdot-C77.9	Follicular lymphoma, NOS (Lymph node, NOS)	NCIT:C3209	Follicular Lymphoma	pgx:icdom-96903	Follicular lymphoma, NOS	pgx:icdot-C77.9	Lymph node, NOS	Follicular Lymphoma	https://progenetix.org/services/ids/pgxbs-kftvl9v5	1417
pgx code mix	icdom-96903~icdot-C77.9	Follicular lymphoma, NOS (Lymph node, NOS)	NCIT:C80297	Pediatric-Type Follicular Lymphoma	pgx:icdom-96903	Follicular lymphoma, NOS	pgx:icdot-C77.9	Lymph node, NOS	pediatric-type follicular lymphoma	https://progenetix.org/services/ids/pgxbs-kftvkjhs	46
primary ICD-O M	icdom-96913	Follicular lymphoma, grade 2	NCIT:C8968	Grade 2 Follicular Lymphoma			pgx:icdom-96913	Follicular lymphoma, grade 2			48
pgx code mix	icdom-96913~icdot-C77.9	Follicular lymphoma, grade 2 (Lymph node, NOS)	NCIT:C8968	Grade 2 Follicular Lymphoma	pgx:icdom-96913	Follicular lymphoma, grade 2	pgx:icdot-C77.9	Lymph node, NOS	Follicular lymphoma [grade 2]	https://progenetix.org/services/ids/pgxbs-l08aigwl	48
primary ICD-O M	icdom-96953	Follicular lymphoma, grade 1	NCIT:C3465	Grade 1 Follicular Lymphoma			pgx:icdom-96953	Follicular lymphoma, grade 1			36
pgx code mix	icdom-96953~icdot-C77.9	Follicular lymphoma, grade 1 (Lymph node, NOS)	NCIT:C3465	Grade 1 Follicular Lymphoma	pgx:icdom-96953	Follicular lymphoma, grade 1	pgx:icdot-C77.9	Lymph node, NOS	Follicular lymphoma [grade 1]	https://progenetix.org/services/ids/pgxbs-l08aih6t	36
primary ICD-O M	icdom-96983	Follicular lymphoma, grade 3	NCIT:C3460	Grade 3 Follicular Lymphoma			pgx:icdom-96983	Follicular lymphoma, grade 3			6
pgx code mix	icdom-96983~icdot-C77.9	Follicular lymphoma, grade 3 (Lymph node, NOS)	NCIT:C3460	Grade 3 Follicular Lymphoma	pgx:icdom-96983	Follicular lymphoma, grade 3	pgx:icdot-C77.9	Lymph node, NOS	Follicular lymphoma [grade 3]	https://progenetix.org/services/ids/pgxbs-l08aih9p	6
primary ICD-O M	icdom-96993	Marginal zone B-cell lymphoma, NOS	NCIT:C4341	Marginal Zone Lymphoma			pgx:icdom-96993	Marginal zone B-cell lymphoma, NOS			848
pgx code mix	icdom-96993~icdot-C07.9	Marginal zone B-cell lymphoma, NOS (Parotid gland)	NCIT:C4341	Marginal Zone Lymphoma	pgx:icdom-96993	Marginal zone B-cell lymphoma, NOS	pgx:icdot-C07.9	Parotid gland	Extranodal marginal zone B-cell lymphoma	https://progenetix.org/services/ids/pgxbs-kftvgu5b	2
pgx code mix	icdom-96993~icdot-C08.9	Marginal zone B-cell lymphoma, NOS (Major salivary gland, NOS)	NCIT:C4341	Marginal Zone Lymphoma	pgx:icdom-96993	Marginal zone B-cell lymphoma, NOS	pgx:icdot-C08.9	Major salivary gland, NOS	MALT lymphoma	https://progenetix.org/services/ids/pgxbs-kftvjhbg	1
pgx code mix	icdom-96993~icdot-C16.9	Marginal zone B-cell lymphoma, NOS (Stomach, NOS)	NCIT:C5266	Gastric Mucosa-Associated Lymphoid Tissue Lymphoma	pgx:icdom-96993	Marginal zone B-cell lymphoma, NOS	pgx:icdot-C16.9	Stomach, NOS	gastric MALT lymphoma	https://progenetix.org/services/ids/pgxbs-kftvkg54	82
pgx code mix	icdom-96993~icdot-C17.9	Marginal zone B-cell lymphoma, NOS (Small intestine, NOS)	NCIT:C4341	Marginal Zone Lymphoma	pgx:icdom-96993	Marginal zone B-cell lymphoma, NOS	pgx:icdot-C17.9	Small intestine, NOS	Marginal Zone B-cell Lymphoma [Ileum, Pleura, LN]	https://progenetix.org/services/ids/pgxbs-kftvghvm	1
pgx code mix	icdom-96993~icdot-C34.9	Marginal zone B-cell lymphoma, NOS (Lung, NOS)	NCIT:C4341	Marginal Zone Lymphoma	pgx:icdom-96993	Marginal zone B-cell lymphoma, NOS	pgx:icdot-C34.9	Lung, NOS	MALT lymphoma	https://progenetix.org/services/ids/pgxbs-kftvjhcg	12
pgx code mix	icdom-96993~icdot-C42.4	Marginal zone B-cell lymphoma, NOS (Hematopoietic system, NOS)	NCIT:C4341	Marginal Zone Lymphoma	pgx:icdom-96993	Marginal zone B-cell lymphoma, NOS	pgx:icdot-C42.4	Hematopoietic system, NOS	Marginal zone lymphoma	https://progenetix.org/services/ids/pgxbs-kftvk2j0	214
pgx code mix	icdom-96993~icdot-C44.9	Marginal zone B-cell lymphoma, NOS (Skin, NOS)	NCIT:C4341	Marginal Zone Lymphoma	pgx:icdom-96993	Marginal zone B-cell lymphoma, NOS	pgx:icdot-C44.9	Skin, NOS	Marginal zone lymphoma [cutaneous]	https://progenetix.org/services/ids/pgxbs-kftvh898	16
pgx code mix	icdom-96993~icdot-C50.9	Marginal zone B-cell lymphoma, NOS (Breast, NOS)	NCIT:C4341	Marginal Zone Lymphoma	pgx:icdom-96993	Marginal zone B-cell lymphoma, NOS	pgx:icdot-C50.9	Breast, NOS	Marginal Zone B-cell Lymphoma [Breast]	https://progenetix.org/services/ids/pgxbs-kftvghvk	1
pgx code mix	icdom-96993~icdot-C69.0	Marginal zone B-cell lymphoma, NOS (Conjunctiva)	NCIT:C4341	Marginal Zone Lymphoma	pgx:icdom-96993	Marginal zone B-cell lymphoma, NOS	pgx:icdot-C69.0	Conjunctiva	Marginal zone lymphoma lymphoma of the orbit [Conjunctiva]	https://progenetix.org/services/ids/pgxbs-kftvh5y0	43
pgx code mix	icdom-96993~icdot-C69.9	Marginal zone B-cell lymphoma, NOS (Eye, NOS)	NCIT:C4341	Marginal Zone Lymphoma	pgx:icdom-96993	Marginal zone B-cell lymphoma, NOS	pgx:icdot-C69.9	Eye, NOS	marginal zone B-cell lymphoma [stage IVE]	https://progenetix.org/services/ids/pgxbs-kftvha3j	35
pgx code mix	icdom-96993~icdot-C77.9	Marginal zone B-cell lymphoma, NOS (Lymph node, NOS)	NCIT:C4341	Marginal Zone Lymphoma	pgx:icdom-96993	Marginal zone B-cell lymphoma, NOS	pgx:icdot-C77.9	Lymph node, NOS	Marginal Zone Lymphoma	https://progenetix.org/services/ids/pgxbs-kftvl70r	4
pgx code mix	icdom-96993~icdot-C77.9	Marginal zone B-cell lymphoma, NOS (Lymph node, NOS)	NCIT:C8863	Nodal Marginal Zone Lymphoma	pgx:icdom-96993	Marginal zone B-cell lymphoma, NOS	pgx:icdot-C77.9	Lymph node, NOS	Marginal zone lymphoma	https://progenetix.org/services/ids/pgxbs-kftvk2ja	437
primary ICD-O M	icdom-97003	Mycosis fungoides	NCIT:C3246	Mycosis Fungoides			pgx:icdom-97003	Mycosis fungoides			199
pgx code mix	icdom-97003~icdot-C44.9	Mycosis fungoides (Skin, NOS)	NCIT:C3246	Mycosis Fungoides	pgx:icdom-97003	Mycosis fungoides	pgx:icdot-C44.9	Skin, NOS	MF	https://progenetix.org/services/ids/pgxbs-kftvkgma	199
primary ICD-O M	icdom-97013	Sezary syndrome	NCIT:C3366	Sezary Syndrome			pgx:icdom-97013	Sezary syndrome			166
pgx code mix	icdom-97013~icdot-C42.1	Sezary syndrome (Bone marrow)	NCIT:C9265	Mycosis fungoides and Sezary syndrome	pgx:icdom-97013	Sezary syndrome	pgx:icdot-C42.1	Bone marrow	Mixed Cancer Types	https://progenetix.org/services/ids/pgxbs-kftvkso4	4
pgx code mix	icdom-97013~icdot-C42.4	Sezary syndrome (Hematopoietic system, NOS)	NCIT:C3366	Sezary Syndrome	pgx:icdom-97013	Sezary syndrome	pgx:icdot-C42.4	Hematopoietic system, NOS	Sezary syndrome	https://progenetix.org/services/ids/pgxbs-kftvjetm	27
pgx code mix	icdom-97013~icdot-C44.9	Sezary syndrome (Skin, NOS)	NCIT:C3366	Sezary Syndrome	pgx:icdom-97013	Sezary syndrome	pgx:icdot-C44.9	Skin, NOS	sezary syndrome	https://progenetix.org/services/ids/pgxbs-kftvki43	135
primary ICD-O M	icdom-97023	Mature T-cell lymphoma, NOS	NCIT:C4340	Peripheral T-Cell Lymphoma, Not Otherwise Specified			pgx:icdom-97023	Mature T-cell lymphoma, NOS			109
pgx code mix	icdom-97023~icdot-C42.4	Mature T-cell lymphoma, NOS (Hematopoietic system, NOS)	NCIT:C4340	Peripheral T-Cell Lymphoma, Not Otherwise Specified	pgx:icdom-97023	Mature T-cell lymphoma, NOS	pgx:icdot-C42.4	Hematopoietic system, NOS	non-Hodgkins Lymphoma [T-cell]	https://progenetix.org/services/ids/pgxbs-kftvgmp3	2
pgx code mix	icdom-97023~icdot-C49.9	Mature T-cell lymphoma, NOS (Connective, subcutaneous and other soft tissues, NOS)	NCIT:C4340	Peripheral T-Cell Lymphoma, Not Otherwise Specified	pgx:icdom-97023	Mature T-cell lymphoma, NOS	pgx:icdot-C49.9	Connective, subcutaneous and other soft tissues, NOS	Peripheral T-cell lymphoma [Soft tissue]	https://progenetix.org/services/ids/pgxbs-kftvh409	2
pgx code mix	icdom-97023~icdot-C74.9	Mature T-cell lymphoma, NOS (Adrenal gland, NOS)	NCIT:C4340	Peripheral T-Cell Lymphoma, Not Otherwise Specified	pgx:icdom-97023	Mature T-cell lymphoma, NOS	pgx:icdot-C74.9	Adrenal gland, NOS	Peripheral T-cell lymphoma [Adrenal]	https://progenetix.org/services/ids/pgxbs-kftvh3zo	1
pgx code mix	icdom-97023~icdot-C77.9	Mature T-cell lymphoma, NOS (Lymph node, NOS)	NCIT:C27909	Mature T-Cell and NK-Cell Neoplasm	pgx:icdom-97023	Mature T-cell lymphoma, NOS	pgx:icdot-C77.9	Lymph node, NOS	Mature T and NK Neoplasms	https://progenetix.org/services/ids/pgxbs-kftvl2lf	1
pgx code mix	icdom-97023~icdot-C77.9	Mature T-cell lymphoma, NOS (Lymph node, NOS)	NCIT:C4340	Peripheral T-Cell Lymphoma, Not Otherwise Specified	pgx:icdom-97023	Mature T-cell lymphoma, NOS	pgx:icdot-C77.9	Lymph node, NOS	Peripheral T-Cell lymphoma, NOS	https://progenetix.org/services/ids/pgxbs-kftvl9xx	103
primary ICD-O M	icdom-97053	Angioimmunoblastic T-cell lymphoma	NCIT:C7528	Angioimmunoblastic T-Cell Lymphoma			pgx:icdom-97053	Angioimmunoblastic T-cell lymphoma			141
pgx code mix	icdom-97053~icdot-C42.4	Angioimmunoblastic T-cell lymphoma (Hematopoietic system, NOS)	NCIT:C7528	Angioimmunoblastic T-Cell Lymphoma	pgx:icdom-97053	Angioimmunoblastic T-cell lymphoma	pgx:icdot-C42.4	Hematopoietic system, NOS	Peripheral T-cell lymphoma	https://progenetix.org/services/ids/pgxbs-kftvhhfz	52
pgx code mix	icdom-97053~icdot-C77.9	Angioimmunoblastic T-cell lymphoma (Lymph node, NOS)	NCIT:C7528	Angioimmunoblastic T-Cell Lymphoma	pgx:icdom-97053	Angioimmunoblastic T-cell lymphoma	pgx:icdot-C77.9	Lymph node, NOS	Angioimmunoblastic T-Cell Lymphoma	https://progenetix.org/services/ids/pgxbs-kftvl9dm	89
primary ICD-O M	icdom-97083	Subcutaneous panniculitis-like T-cell lymphoma	NCIT:C6918	Subcutaneous Panniculitis-Like T-Cell Lymphoma			pgx:icdom-97083	Subcutaneous panniculitis-like T-cell lymphoma			0
primary ICD-O M	icdom-97093	Cutaneous T-cell lymphoma, NOS	NCIT:C3467	Cutaneous T-Cell Non-Hodgkin Lymphoma			pgx:icdom-97093	Cutaneous T-cell lymphoma, NOS			20
pgx code mix	icdom-97093~icdot-C44.9	Cutaneous T-cell lymphoma, NOS (Skin, NOS)	NCIT:C3467	Primary cutaneous T-cell non-Hodgkin lymphoma	pgx:icdom-97093	Cutaneous T-cell lymphoma, NOS	pgx:icdot-C44.9	Skin, NOS	Mixed Cancer Types	https://progenetix.org/services/ids/pgxbs-kftvksvz	20
primary ICD-O M	icdom-97123	Intravascular large B-cell lymphoma	NCIT:C4342	Intravascular Large B-Cell Lymphoma			pgx:icdom-97123	Intravascular large B-cell lymphoma			0
primary ICD-O M	icdom-97143	Anaplastic large cell lymphoma, T cell and Null cell type					pgx:icdom-97143	Anaplastic large cell lymphoma, T cell and Null cell type			200
pgx code mix	icdom-97143~icdot-C14.0	Anaplastic large cell lymphoma, T cell and Null cell type (Pharynx, NOS)	NCIT:C3468	Mature T-Cell and NK-Cell Non-Hodgkin Lymphoma	pgx:icdom-97143	Anaplastic large cell lymphoma, T cell and Null cell type	pgx:icdot-C14.0	Pharynx, NOS	Anaplastic large cell lymphoma, systemic type [ALK neg.]	https://progenetix.org/services/ids/pgxbs-kftvh41o	1
pgx code mix	icdom-97143~icdot-C41.9	Anaplastic large cell lymphoma, T cell and Null cell type (Bone, NOS)	NCIT:C3468	Mature T-Cell and NK-Cell Non-Hodgkin Lymphoma	pgx:icdom-97143	Anaplastic large cell lymphoma, T cell and Null cell type	pgx:icdot-C41.9	Bone, NOS	Anaplastic large cell lymphoma, systemic type [ALK neg.]	https://progenetix.org/services/ids/pgxbs-kftvh414	1
pgx code mix	icdom-97143~icdot-C42.4	Anaplastic large cell lymphoma, T cell and Null cell type (Hematopoietic system, NOS)	NCIT:C3468	Mature T-Cell and NK-Cell Non-Hodgkin Lymphoma	pgx:icdom-97143	Anaplastic large cell lymphoma, T cell and Null cell type	pgx:icdot-C42.4	Hematopoietic system, NOS	anaplastic large cell lymphoma [cell line SR]	https://progenetix.org/services/ids/pgxbs-kftvjt6b	145
pgx code mix	icdom-97143~icdot-C49.9	Anaplastic large cell lymphoma, T cell and Null cell type (Connective, subcutaneous and other soft tissues, NOS)	NCIT:C3468	Mature T-Cell and NK-Cell Non-Hodgkin Lymphoma	pgx:icdom-97143	Anaplastic large cell lymphoma, T cell and Null cell type	pgx:icdot-C49.9	Connective, subcutaneous and other soft tissues, NOS	Anaplastic large cell lymphoma, systemic type [ALK neg.]	https://progenetix.org/services/ids/pgxbs-kftvh41i	1
